time_s,SPG
43.90670657157898,29.05
43.95474648475647,31.47
43.987929344177246,29.74
44.034501791000366,29.73
44.06640648841858,29.52
44.114662885665894,31.09
44.14656972885132,31.14
44.194573640823364,29.55
44.226823806762695,30.5
44.26417303085327,30.26
44.31571340560913,29.74
44.34812521934509,29.45
44.396010875701904,29.21
44.42777872085571,30.74
44.475839138031006,30.85
44.50777006149292,28.38
44.555527448654175,30.47
44.59340238571167,30.5
44.63551950454712,30.18
44.66745853424072,29.88
44.71506357192993,30.63
44.747008323669434,30.72
44.79552221298218,31.99
44.83073663711548,30.39
44.8678822517395,30.89
44.91015315055847,31.15
44.94198989868164,29.51
44.98969221115112,29.86
45.021984815597534,30.2
45.071614265441895,28.46
45.1024124622345,29.63
45.15073037147522,30.69
45.18679118156433,29.56
45.23036241531372,30.65
45.26227903366089,29.28
45.315043926239014,30.66
45.34670925140381,29.86
45.394599199295044,28.97
45.426984548568726,30.24
45.4750235080719,29.79
45.50696778297424,29.98
45.554444313049316,30.6
45.58660364151001,28.69
45.63456106185913,30.75
45.66656804084778,29.75
45.71439576148987,31.13
45.74640965461731,30.63
45.79474687576294,30.64
45.8354594707489,28.83
45.863227128982544,29.63
45.910956621170044,29.66
45.94304656982422,29.78
45.991108417510986,30.03
46.02302384376526,29.89
46.074706077575684,29.58
46.102898597717285,33.18
46.151331663131714,29.55
46.1832172870636,30.92
46.230961322784424,30.49
46.263142824172974,29.49
46.31136155128479,30.17
46.34320592880249,31.14
46.381255865097046,29.08
46.428393602371216,30.03
46.46037149429321,29.92
46.50864028930664,31.07
46.54071521759033,30.21
46.58915448188782,30.06
46.62132978439331,31.22
46.66947555541992,29.13
46.701740980148315,31.4
46.74956154823303,29.85
46.78129601478577,29.82
46.82911777496338,30.66
46.861414432525635,29.77
46.913997650146484,28.66
46.94589686393738,27.95
46.99455165863037,32.05
47.02648949623108,28.96
47.074631452560425,29.39
47.10699510574341,29.66
47.139225482940674,30.0
47.18724060058594,31.39
47.21920847892761,31.44
47.26696538925171,30.67
47.29917573928833,32.09
47.3474018573761,29.12
47.37925386428833,29.96
47.43446183204651,30.11
47.463223457336426,31.24
47.511046171188354,30.84
47.54307746887207,30.02
47.59108901023865,29.07
47.62306237220764,28.39
47.67125058174133,30.38
47.703391313552856,30.4
47.75177216529846,31.71
47.78334999084473,3.63
47.831305503845215,5.26
47.86296486854553,4.82
47.91097807884216,4.62
47.94317173957825,4.57
47.98125958442688,4.62
48.028342962265015,4.4
48.07056283950806,4.32
48.10247564315796,4.36
48.150832176208496,4.46
48.18275451660156,4.53
48.23056674003601,4.61
48.26276636123657,4.71
48.31087017059326,4.63
48.34335446357727,4.53
48.39161658287048,4.43
48.42342209815979,4.38
48.47048568725586,4.4
48.513731479644775,4.3
48.5468430519104,4.11
48.594518184661865,3.99
48.62651038169861,3.92
