time_s,K_filt
63.16,0.002666
63.2,0.003015
63.24,0.003113
63.28,0.003301
63.32,0.003336
63.36,0.003281
63.4,0.003323
63.44,0.003397
63.48,0.003408
63.52,0.003297
63.56,0.003279
63.6,0.003309
63.64,0.003445
63.68,0.003474
63.72,0.003649
63.76,0.003749
63.8,0.003689
63.84,0.003546
63.88,0.00341
63.92,0.003206
63.96,0.002915
64.0,0.002677
64.04,0.002526
64.08,0.00244
64.12,0.002529
64.16,0.002823
64.2,0.003006
64.24,0.003156
64.28,0.003213
64.32,0.003077
64.36,0.002853
64.4,0.002671
64.44,0.002392
64.48,0.002214
64.52,0.001986
64.56,0.001771
64.6,0.001653
64.64,0.001541
64.68,0.001226
64.72,0.000865
64.76,0.000261
64.8,-0.000256
64.84,-0.000696
64.88,-0.000857
64.92,-0.000983
64.96,-0.000943
65.0,-0.001033
65.04,-0.001069
65.08,-0.001194
65.12,-0.001212
65.16,-0.001128
65.2,-0.001176
65.24,-0.001358
65.28,-0.001517
65.32,-0.001557
65.36,-0.001568
65.4,-0.001473
65.44,-0.001537
65.48,-0.001669
65.52,-0.0019
65.56,-0.002307
65.6,-0.002519
65.64,-0.002546
65.68,-0.002505
65.72,-0.002711
65.76,-0.002933
65.8,-0.003457
65.84,-0.003903
65.88,-0.004376
65.92,-0.00458
65.96,-0.004741
66.0,-0.004692
66.04,-0.004383
66.08,-0.00382
66.12,-0.003386
66.16,-0.003029
66.2,-0.002638
66.24,-0.002503
66.28,-0.00255
66.32,-0.002451
66.36,-0.002234
66.4,-0.002146
66.44,-0.002107
66.48,-0.00208
66.52,-0.001983
66.56,-0.001705
66.6,-0.001699
66.64,-0.002548
66.68,-0.004846
66.72,-0.007455
66.76,-0.009686
66.8,-0.010958
66.84,-0.010731
66.88,-0.008628
66.92,-0.006108
66.96,-0.003787
67.0,-0.0019
67.04,-0.000442
67.08,0.001132
67.12,0.002901
67.16,0.004604
67.2,0.005801
67.24,0.005989
67.28,0.004668
67.32,0.002873
67.36,0.001245
67.4,0.00038
67.44,0.000592
67.48,0.00176
67.52,0.00321
67.56,0.004545
67.6,0.005583
67.64,0.006945
67.68,0.008332
67.72,0.009448
67.76,0.010223
67.8,0.010886
67.84,0.010985
67.88,0.010871
67.92,0.011075
67.96,0.011468
68.0,0.011969
68.04,0.01239
68.08,0.012797
68.12,0.012775
68.16,0.012494
68.2,0.011824
68.24,0.010635
68.28,0.009555
68.32,0.008647
68.36,0.007832
68.4,0.007237
68.44,0.007282
68.48,0.007364
68.52,0.007611
68.56,0.008048
68.6,0.008551
68.64,0.008871
68.68,0.009115
68.72,0.009477
68.76,0.009451
68.8,0.009093
68.84,0.00868
68.88,0.008229
68.92,0.00727
68.96,0.006178
69.0,0.00494
69.04,0.003918
69.08,0.00301
69.12,0.002261
69.16,0.001627
69.2,0.001752
69.24,0.002073
69.28,0.002297
69.32,0.002559
69.36,0.002961
69.4,0.002854
69.44,0.00235
69.48,0.002213
69.52,0.00233
69.56,0.002567
69.6,0.003015
69.64,0.003492
69.68,0.003397
69.72,0.002946
69.76,0.002467
69.8,0.001766
69.84,0.000932
69.88,0.000327
69.92,-0.00041
69.96,-0.001431
70.0,-0.002503
70.04,-0.00377
70.08,-0.005379
70.12,-0.007049
70.16,-0.008557
70.2,-0.010044
70.24,-0.011151
70.28,-0.011627
70.32,-0.011774
70.36,-0.011535
70.4,-0.01086
70.44,-0.010123
70.48,-0.009584
70.52,-0.008994
70.56,-0.008467
70.6,-0.008071
70.64,-0.007648
70.68,-0.007301
70.72,-0.006942
70.76,-0.006713
70.8,-0.006722
70.84,-0.006536
70.88,-0.006168
70.92,-0.005745
70.96,-0.005211
71.0,-0.004612
71.04,-0.004229
71.08,-0.004079
71.12,-0.004091
71.16,-0.004116
71.2,-0.004015
71.24,-0.003921
71.28,-0.003779
71.32,-0.003713
71.36,-0.003718
71.4,-0.003628
71.44,-0.00336
71.48,-0.002997
71.52,-0.00242
71.56,-0.001822
71.6,-0.001593
71.64,-0.001668
71.68,-0.001769
71.72,-0.001921
71.76,-0.002204
71.8,-0.002223
71.84,-0.002095
71.88,-0.002044
71.92,-0.002047
71.96,-0.001916
72.0,-0.001747
72.04,-0.001302
72.08,-0.00055
72.12,0.000333
72.16,0.000966
72.2,0.001512
72.24,0.001589
72.28,0.001417
72.32,0.001153
72.36,0.001055
72.4,0.001082
72.44,0.001349
72.48,0.001644
72.52,0.001823
72.56,0.001895
72.6,0.002082
